Time (hours),Spring Mean,Spring Std,Summer Mean,Summer Std,Autumn Mean,Autumn Std
621.0621062106211,467.5,77.31914381315923,437.3,67.29791973010755,423.7,76.2549014818064
621.1341134113411,467.6,77.14816912928005,437.3,67.29791973010755,423.8,76.21522157679527
621.2061206120612,467.7,76.97798386551833,437.3,67.29791973010755,423.8,76.21522157679527
621.2781278127813,467.8,76.89447314339309,437.4,67.1225744440721,423.8,76.21522157679527
621.3501350135014,467.9,76.87060556545656,437.6,67.02417474314771,423.9,76.17670247523189
621.4221422142215,467.9,76.87060556545656,437.6,67.02417474314771,424.0,76.35181726717447
621.4941494149415,467.9,76.87060556545656,437.6,67.02417474314771,424.0,76.35181726717447
621.5661566156616,468.0,76.82317358714101,437.7,66.97618979906218,424.1,76.33406840985224
621.6381638163816,468.0,76.82317358714101,437.7,66.97618979906218,424.1,76.33406840985224
621.7101710171017,468.0,76.82317358714101,437.8,66.8008981975542,424.3,76.47228256041531
621.7821782178218,468.0,76.82317358714101,437.9,66.88116326739541,424.4,76.64880951456455
621.8541854185419,468.3,76.69165534789296,437.9,66.88116326739541,424.4,76.64880951456455
621.926192619262,468.4,76.77265138055348,437.9,66.88116326739541,424.4,76.64880951456455
621.998199819982,468.5,76.6018929270028,438.0,67.01044694672615,424.7,76.68643947921953
622.0702070207021,468.6,76.70880001668648,438.0,67.01044694672615,424.7,76.68643947921953
622.1422142214221,468.8,76.51640347010567,438.0,67.01044694672615,424.7,76.68643947921953
622.2142214221423,468.8,76.51640347010567,438.1,67.13933273424752,424.7,76.68643947921953
622.2862286228623,469.0,76.71245009775141,438.3,67.1461838081659,424.7,76.68643947921953
622.3582358235824,469.1,76.85499333159818,438.3,67.1461838081659,424.7,76.68643947921953
622.4302430243024,469.5,76.64235121654346,438.3,67.1461838081659,424.8,76.58563834035726
622.5022502250225,469.6,76.74920195024832,438.3,67.1461838081659,425.0,76.6955018237706
622.5742574257426,469.6,76.74920195024832,438.3,67.1461838081659,425.0,76.6955018237706
622.6462646264627,469.7,76.72815650072664,438.3,67.1461838081659,425.0,76.6955018237706
622.7182718271828,469.8,76.83592909570366,438.4,67.2282678640466,425.0,76.6955018237706
622.7902790279028,469.8,76.83592909570366,438.4,67.2282678640466,425.0,76.6955018237706
622.8622862286229,469.8,76.83592909570366,438.4,67.2282678640466,425.0,76.6955018237706
622.9342934293429,469.8,76.83592909570366,438.4,67.2282678640466,425.0,76.6955018237706
623.006300630063,469.8,76.83592909570366,438.4,67.2282678640466,425.1,76.87450812850773
623.078307830783,469.8,76.83592909570366,438.5,67.35762763043248,425.1,76.87450812850773
623.1503150315032,469.8,76.83592909570366,438.5,67.35762763043248,425.1,76.87450812850773
623.2223222322233,470.0,77.0311625253053,438.5,67.35762763043248,425.1,76.87450812850773
623.2943294329433,470.0,77.0311625253053,438.7,67.29643378367088,425.1,76.87450812850773
623.3663366336634,470.0,77.0311625253053,438.9,67.4632492546868,425.1,76.87450812850773
623.4383438343834,470.0,77.0311625253053,438.9,67.4632492546868,425.2,76.91917836274644
623.5103510351036,470.0,77.0311625253053,439.0,67.5914195737891,425.2,76.91917836274644
623.5823582358236,470.1,77.01097324407736,439.0,67.5914195737891,425.2,76.91917836274644
623.6543654365437,470.2,76.92957818680667,439.0,67.5914195737891,425.3,76.99616873585335
623.7263726372637,470.3,77.01175234988489,439.1,67.72067631085797,425.5,77.00681787997736
623.7983798379838,470.4,76.84165536998798,439.2,67.69756273308515,425.5,77.00681787997736
623.8703870387039,470.4,76.84165536998798,439.2,67.69756273308515,425.5,77.00681787997736
623.942394239424,470.5,76.94965886863957,439.2,67.69756273308515,425.5,77.00681787997736
624.0144014401441,470.6,77.06386961475526,439.2,67.69756273308515,425.6,77.08592608252171
