Time,Mean_Surf_conc,Std_Surf_conc
307.54275427542757,1891.9,7.073895673530958
307.61476147614763,1891.9,7.073895673530958
307.6867686768677,1891.9,7.073895673530958
307.75877587758777,1891.9,7.073895673530958
307.83078307830783,1891.9,7.073895673530958
307.9027902790279,1891.9,7.073895673530958
307.97479747974796,1891.9,7.073895673530958
308.04680468046803,1891.9,7.073895673530958
308.11881188118815,1891.9,7.073895673530958
308.1908190819082,1891.9,7.073895673530958
308.2628262826283,1891.9,7.073895673530958
308.33483348334835,1891.9,7.073895673530958
308.4068406840684,1891.9,7.073895673530958
308.4788478847885,1891.9,7.073895673530958
308.55085508550854,1891.9,7.073895673530958
308.6228622862286,1891.9,7.073895673530958
308.6948694869487,1891.9,7.073895673530958
308.7668766876688,1891.9,7.073895673530958
308.83888388838886,1891.9,7.073895673530958
308.91089108910893,1891.9,7.073895673530958
308.982898289829,1891.9,7.073895673530958
309.05490549054906,1891.9,7.073895673530958
309.1269126912691,1891.9,7.073895673530958
309.1989198919892,1891.9,7.073895673530958
309.27092709270926,1891.925,7.047650317659071
309.3429342934294,1891.925,7.047650317659071
309.41494149414945,1891.925,7.047650317659071
309.4869486948695,1891.925,7.047650317659071
309.5589558955896,1891.875,7.0787975673838845
309.63096309630964,1891.85,7.1082698316819695
309.7029702970297,1891.85,7.1082698316819695
309.7749774977498,1891.85,7.1082698316819695
309.84698469846984,1891.875,7.089384670054235
309.9189918991899,1891.875,7.089384670054235
309.99099909991,1891.875,7.089384670054235
310.0630063006301,1891.875,7.089384670054235
310.13501350135016,1891.875,7.089384670054235
310.2070207020702,1891.875,7.089384670054235
310.2790279027903,1891.85,7.090662874513215
310.35103510351036,1891.85,7.090662874513215
310.4230423042304,1891.85,7.090662874513215
310.4950495049505,1891.85,7.090662874513215
310.56705670567055,1891.85,7.090662874513215
310.6390639063907,1891.85,7.090662874513215
310.71107110711074,1891.85,7.090662874513215
310.7830783078308,1891.85,7.090662874513215
310.85508550855087,1891.85,7.090662874513215
310.92709270927094,1891.85,7.090662874513215
310.999099909991,1891.85,7.090662874513215
311.07110711071107,1891.85,7.090662874513215
311.14311431143113,1891.875,7.032735954093542
311.2151215121512,1891.875,7.032735954093542
311.2871287128713,1891.875,7.032735954093542
311.3591359135914,1891.875,7.032735954093542
311.43114311431145,1891.875,7.032735954093542
311.5031503150315,1891.875,7.032735954093542
311.5751575157516,1891.875,7.032735954093542
311.64716471647165,1891.85,7.090662874513215
311.7191719171917,1891.85,7.090662874513215
311.7911791179118,1891.85,7.090662874513215
311.86318631863185,1891.85,7.090662874513215
311.93519351935197,1891.85,7.090662874513215
312.00720072007203,1891.85,7.090662874513215
312.0792079207921,1891.85,7.090662874513215
312.15121512151217,1891.85,7.090662874513215
312.22322232223223,1891.85,7.090662874513215
312.2952295229523,1891.85,7.090662874513215
312.36723672367236,1891.85,7.090662874513215
312.43924392439243,1891.825,7.102420362101918
312.5112511251125,1891.825,7.102420362101918
312.5832583258326,1891.825,7.102420362101918
312.6552655265527,1891.825,7.102420362101918
312.72727272727275,1891.825,7.102420362101918
312.7992799279928,1891.825,7.102420362101918
312.8712871287129,1891.825,7.102420362101918
312.94329432943294,1891.825,7.102420362101918
313.015301530153,1891.8,7.149125820686049
313.0873087308731,1891.8,7.149125820686049
313.15931593159314,1891.8,7.149125820686049
313.23132313231326,1891.8,7.149125820686049
313.30333033303333,1891.8,7.149125820686049
313.3753375337534,1891.8,7.149125820686049
313.44734473447346,1891.8,7.149125820686049
313.5193519351935,1891.8,7.149125820686049
313.5913591359136,1891.8,7.149125820686049
313.66336633663366,1891.8,7.149125820686049
313.7353735373537,1891.8,7.149125820686049
313.8073807380738,1891.8,7.149125820686049
313.8793879387939,1891.8,7.149125820686049
313.951395139514,1891.8,7.149125820686049
