time_hours,mean_accum_20,std_accum_20,mean_accum_40,std_accum_40,mean_accum_60,std_accum_60,mean_accum_80,std_accum_80
312.7992799279928,208.4,31.302396074422163,192.9,26.10536343359349,172.5,24.597764126033894,155.0,23.43928326549257
312.8712871287129,208.4,31.302396074422163,192.9,26.10536343359349,172.5,24.597764126033894,155.0,23.43928326549257
312.94329432943294,208.4,31.302396074422163,193.0,26.092144411680692,172.5,24.597764126033894,155.0,23.43928326549257
313.015301530153,208.4,31.302396074422163,193.1,26.269564137990567,172.5,24.597764126033894,155.1,23.611226143510635
313.0873087308731,208.4,31.302396074422163,193.2,26.3734715196919,172.6,24.703036250631218,155.1,23.611226143510635
313.15931593159314,208.6,31.22242783641272,193.2,26.3734715196919,172.7,24.641631439496855,155.4,23.401709339276906
313.23132313231326,208.6,31.22242783641272,193.2,26.3734715196919,172.7,24.641631439496855,155.4,23.401709339276906
313.30333033303333,208.6,31.22242783641272,193.2,26.3734715196919,172.8,24.563387388550463,155.5,23.260481508343716
313.3753375337534,208.8,31.12490963842305,193.2,26.3734715196919,172.8,24.563387388550463,155.5,23.260481508343716
313.44734473447346,209.0,31.0419071579051,193.2,26.3734715196919,172.8,24.563387388550463,155.5,23.260481508343716
313.5193519351935,209.0,31.0419071579051,193.3,26.363042313056358,172.9,24.504897469689606,155.7,23.56713813766958
313.5913591359136,209.2,31.153811965793203,193.5,26.488676826145923,172.9,24.504897469689606,155.8,23.489572154468885
313.66336633663366,209.4,31.30878470972644,193.5,26.488676826145923,173.0,24.613004692641653,156.1,23.767414667986085
313.7353735373537,209.4,31.30878470972644,193.6,26.480936539329573,173.1,24.724279564832624,156.2,23.68459414893994
313.8073807380738,209.4,31.30878470972644,193.6,26.480936539329573,173.2,24.6487322189195,156.2,23.68459414893994
313.8793879387939,209.5,31.244999599935987,193.7,26.661020235542377,173.2,24.6487322189195,156.2,23.68459414893994
313.951395139514,209.5,31.244999599935987,193.8,26.77984316608296,173.3,24.576614901161633,156.3,23.86231338324095
314.02340234023404,209.6,31.401273859510862,193.9,26.65126638642149,173.4,24.69088900789115,156.4,23.7873916182502
314.0954095409541,209.7,31.234756282065018,193.9,26.65126638642149,173.5,24.634325645326687,156.4,23.7873916182502
314.1674167416742,209.7,31.234756282065018,193.9,26.65126638642149,173.7,24.625393397872855,156.4,23.7873916182502
314.23942394239424,209.7,31.234756282065018,193.9,26.65126638642149,173.7,24.625393397872855,156.5,23.921747427811372
314.3114311431143,209.9,31.408438356594555,194.0,26.832815729997478,173.7,24.625393397872855,156.7,23.824567152416428
314.38343834383437,209.9,31.408438356594555,194.1,26.782270254778627,173.7,24.625393397872855,156.7,23.824567152416428
314.4554455445545,210.1,31.19118465207758,194.1,26.782270254778627,173.7,24.625393397872855,156.8,23.961636004246454
314.52745274527456,210.2,31.14739154407637,194.2,26.637567456507735,173.7,24.625393397872855,156.8,23.961636004246454
314.5994599459946,210.4,31.129407318482627,194.2,26.637567456507735,173.7,24.625393397872855,156.8,23.961636004246454
314.6714671467147,210.5,31.177716401301748,194.3,26.8218194759416,173.7,24.625393397872855,156.9,24.055976388415413
314.74347434743476,210.8,30.918602814486945,194.4,26.777602581261828,173.7,24.625393397872855,156.9,24.055976388415413
314.8154815481548,210.8,30.918602814486945,194.4,26.777602581261828,173.7,24.625393397872855,157.1,23.88493248891443
314.8874887488749,210.9,30.969178226100865,194.4,26.777602581261828,173.7,24.625393397872855,157.1,23.88493248891443
314.95949594959495,211.0,30.919249667480614,194.4,26.777602581261828,173.8,24.68926892396776,157.1,23.88493248891443
315.031503150315,211.2,30.94123462307217,194.5,26.89702585788994,173.8,24.68926892396776,157.1,23.88493248891443
315.10351035103514,211.3,30.900000000000002,194.8,27.161737794183935,173.9,24.805039810490126,157.1,23.88493248891443
315.1755175517552,211.3,30.900000000000002,194.8,27.161737794183935,173.9,24.805039810490126,157.1,23.88493248891443
315.2475247524753,211.3,30.900000000000002,194.9,27.12360595496108,174.0,25.01599488327418,157.1,23.88493248891443
315.31953195319534,211.3,30.900000000000002,194.9,27.12360595496108,174.0,25.01599488327418,157.2,24.061587645041218
315.3915391539154,211.5,30.916823898971252,194.9,27.12360595496108,174.0,25.01599488327418,157.2,24.061587645041218
315.46354635463547,211.5,30.916823898971252,195.0,27.309339061939966,174.0,25.01599488327418,157.4,23.85036687348855
315.53555355535553,211.5,30.916823898971252,195.4,27.218376145538144,174.1,25.22875343729848,157.5,23.82120903732638
315.6075607560756,211.5,30.916823898971252,195.5,27.21121092491108,174.1,25.22875343729848,157.5,23.82120903732638
315.67956795679567,211.6,31.07474859109885,195.7,27.316844620124048,174.2,25.25787006063655,157.6,23.74952631106566
315.7515751575158,211.7,31.009837148879065,195.8,27.26829660979945,174.2,25.25787006063655,157.6,23.74952631106566
315.82358235823585,212.0,30.88365263371546,195.8,27.26829660979945,174.2,25.25787006063655,157.6,23.74952631106566
315.8955895589559,212.0,30.88365263371546,195.8,27.26829660979945,174.4,25.267370262850864,157.7,23.740471772902914
315.967596759676,212.1,30.8300178397613,196.1,27.164130760986996,174.4,25.267370262850864,157.7,23.740471772902914
