Time,Break_Chance,Mean_Accumulation,Std_Accumulation
10.251025102510251,0.2,0.0,0.0
10.3010301030103,0.2,0.0,0.0
10.35103510351035,0.2,0.0,0.0
10.4010401040104,0.2,0.0,0.0
10.45104510451045,0.2,0.001,0.031606961258558504
10.501050105010501,0.2,0.001,0.031606961258558504
10.551055105510551,0.2,0.001,0.031606961258558504
10.6010601060106,0.2,0.001,0.031606961258558504
10.65106510651065,0.2,0.001,0.031606961258558504
10.7010701070107,0.2,0.001,0.031606961258558504
10.75107510751075,0.2,0.001,0.031606961258558504
10.801080108010801,0.2,0.001,0.031606961258558504
10.851085108510851,0.2,0.001,0.031606961258558504
10.9010901090109,0.2,0.001,0.031606961258558504
10.95109510951095,0.2,0.001,0.031606961258558504
11.001100110011,0.2,0.001,0.031606961258558504
11.05110511051105,0.2,0.001,0.031606961258558504
11.101110111011101,0.2,0.001,0.031606961258558504
11.151115111511151,0.2,0.001,0.031606961258558504
11.2011201120112,0.2,0.001,0.031606961258558504
11.25112511251125,0.2,0.001,0.031606961258558504
11.3011301130113,0.2,0.001,0.031606961258558504
11.35113511351135,0.2,0.001,0.031606961258558504
11.401140114011401,0.2,0.001,0.031606961258558504
11.451145114511451,0.2,0.001,0.031606961258558504
11.5011501150115,0.2,0.001,0.031606961258558504
11.55115511551155,0.2,0.001,0.031606961258558504
11.6011601160116,0.2,0.001,0.031606961258558504
11.65116511651165,0.2,0.001,0.031606961258558504
11.701170117011701,0.2,0.001,0.031606961258558504
11.751175117511751,0.2,0.001,0.031606961258558504
11.8011801180118,0.2,0.001,0.031606961258558504
11.85118511851185,0.2,0.001,0.031606961258558504
11.9011901190119,0.2,0.001,0.031606961258558504
11.95119511951195,0.2,0.001,0.031606961258558504
12.001200120012001,0.2,0.001,0.031606961258558504
12.051205120512051,0.2,0.001,0.031606961258558504
12.1012101210121,0.2,0.001,0.031606961258558504
12.15121512151215,0.2,0.001,0.031606961258558504
12.2012201220122,0.2,0.001,0.031606961258558504
12.25122512251225,0.2,0.001,0.031606961258558504
12.301230123012301,0.2,0.001,0.031606961258558504
12.351235123512351,0.2,0.001,0.031606961258558504
12.4012401240124,0.2,0.001,0.031606961258558504
12.45124512451245,0.2,0.001,0.031606961258558504
12.5012501250125,0.2,0.001,0.031606961258558504
12.55125512551255,0.2,0.001,0.031606961258558504
12.601260126012601,0.2,0.001,0.031606961258558504
12.651265126512651,0.2,0.001,0.031606961258558504
12.7012701270127,0.2,0.001,0.031606961258558504
12.75127512751275,0.2,0.001,0.031606961258558504
12.8012801280128,0.2,0.001,0.031606961258558504
12.85128512851285,0.2,0.001,0.031606961258558504
12.901290129012901,0.2,0.001,0.031606961258558504
12.95129512951295,0.2,0.002,0.04467661580737674
13.001300130013,0.2,0.002,0.04467661580737674
13.05130513051305,0.2,0.002,0.04467661580737674
13.1013101310131,0.2,0.002,0.04467661580737674
13.151315131513151,0.2,0.002,0.04467661580737674
13.201320132013201,0.2,0.002,0.04467661580737674
13.25132513251325,0.2,0.002,0.04467661580737674
13.3013301330133,0.2,0.002,0.04467661580737674
13.35133513351335,0.2,0.002,0.04467661580737674
13.4013401340134,0.2,0.002,0.04467661580737674
13.451345134513451,0.2,0.002,0.04467661580737674
13.501350135013501,0.2,0.002,0.04467661580737674
13.55135513551355,0.2,0.002,0.04467661580737674
13.6013601360136,0.2,0.002,0.04467661580737674
13.65136513651365,0.2,0.003,0.05469003565550096
13.7013701370137,0.2,0.003,0.05469003565550096
13.751375137513751,0.2,0.003,0.05469003565550096
13.801380138013801,0.2,0.004,0.06311893535223809
13.85138513851385,0.2,0.005,0.07053367989832919
13.9013901390139,0.2,0.005,0.07053367989832919
13.95139513951395,0.2,0.005,0.07053367989832919
14.001400140014,0.2,0.005,0.07053367989832919
14.051405140514051,0.2,0.005,0.07053367989832919
14.101410141014101,0.2,0.006,0.07722693830523078
14.15141514151415,0.2,0.006,0.07722693830523078
14.2014201420142,0.2,0.006,0.07722693830523078
14.25142514251425,0.2,0.006,0.07722693830523078
14.3014301430143,0.2,0.006,0.07722693830523078
14.351435143514351,0.2,0.006,0.07722693830523078
14.401440144014401,0.2,0.006,0.07722693830523078
14.45144514451445,0.2,0.006,0.07722693830523078
14.5014501450145,0.2,0.007,0.0833726573883781
14.55145514551455,0.2,0.007,0.0833726573883781
14.6014601460146,0.2,0.007,0.0833726573883781
14.651465146514651,0.2,0.007,0.0833726573883781
14.701470147014701,0.2,0.007,0.0833726573883781
14.75147514751475,0.2,0.008,0.08908422980528058
14.8014801480148,0.2,0.008,0.08908422980528058
14.85148514851485,0.2,0.008,0.08908422980528058
14.9014901490149,0.2,0.009,0.09444045743218261
14.951495149514951,0.2,0.009,0.09444045743218261
15.001500150015001,0.2,0.009,0.09444045743218261
15.05150515051505,0.2,0.01,0.0994987437106615
15.1015101510151,0.2,0.01,0.0994987437106615
15.15151515151515,0.2,0.01,0.0994987437106615
15.2015201520152,0.2,0.01,0.0994987437106615
15.251525152515251,0.2,0.01,0.0994987437106615
15.301530153015301,0.2,0.01,0.0994987437106615
15.35153515351535,0.2,0.01,0.0994987437106615
15.4015401540154,0.2,0.01,0.0994987437106615
15.45154515451545,0.2,0.01,0.0994987437106615
15.5015501550155,0.2,0.011,0.1043024448419117
15.551555155515551,0.2,0.011,0.1043024448419117
15.601560156015601,0.2,0.011,0.1043024448419117
15.65156515651565,0.2,0.011,0.1043024448419117
15.7015701570157,0.2,0.011,0.1043024448419117
15.75157515751575,0.2,0.011,0.1043024448419117
15.8015801580158,0.2,0.011,0.1043024448419117
15.851585158515851,0.2,0.012,0.10888526071053097
15.901590159015901,0.2,0.012,0.10888526071053097
15.95159515951595,0.2,0.012,0.10888526071053097
16.001600160016,0.2,0.013,0.11327400407860502
16.05160516051605,0.2,0.014,0.11749042514179742
16.1016101610161,0.2,0.014,0.11749042514179742
16.15161516151615,0.2,0.014,0.11749042514179742
16.2016201620162,0.2,0.014,0.11749042514179742
16.251625162516252,0.2,0.014,0.11749042514179742
16.301630163016302,0.2,0.014,0.11749042514179742
16.351635163516352,0.2,0.014,0.11749042514179742
16.4016401640164,0.2,0.014,0.11749042514179742
16.45164516451645,0.2,0.014,0.11749042514179742
16.5016501650165,0.2,0.014,0.11749042514179742
16.55165516551655,0.2,0.014,0.11749042514179742
16.6016601660166,0.2,0.014,0.11749042514179742
16.65166516651665,0.2,0.015,0.12155245781143288
16.7016701670167,0.2,0.015,0.12155245781143288
16.75167516751675,0.2,0.015,0.12155245781143288
16.8016801680168,0.2,0.015,0.12155245781143288
16.851685168516852,0.2,0.015,0.12155245781143288
16.901690169016902,0.2,0.016,0.1254750971308653
16.951695169516952,0.2,0.016,0.1254750971308653
17.001700170017,0.2,0.016,0.1254750971308653
17.05170517051705,0.2,0.016,0.1254750971308653
17.1017101710171,0.2,0.017,0.12927103310486943
17.15171517151715,0.2,0.017,0.12927103310486943
17.2017201720172,0.2,0.018,0.1329511188369635
17.25172517251725,0.2,0.019,0.1365247230357932
17.3017301730173,0.2,0.019,0.1365247230357932
17.35173517351735,0.2,0.019,0.1365247230357932
17.4017401740174,0.2,0.019,0.1365247230357932
17.451745174517452,0.2,0.02,0.14000000000000068
17.501750175017502,0.2,0.02,0.14000000000000068
17.551755175517552,0.2,0.021,0.1433840995368732
17.6017601760176,0.2,0.022,0.14668333238647166
17.65176517651765,0.2,0.024,0.1530490117576707
17.7017701770177,0.2,0.025,0.15612494995995904
17.75177517751775,0.2,0.025,0.15612494995995904
17.8017801780178,0.2,0.025,0.15612494995995904
17.85178517851785,0.2,0.027,0.1620833119108806
17.9017901790179,0.2,0.027,0.1620833119108806
17.95179517951795,0.2,0.027,0.1620833119108806
18.001800180018,0.2,0.027,0.1620833119108806
18.051805180518052,0.2,0.027,0.1620833119108806
18.101810181018102,0.2,0.027,0.1620833119108806
18.151815181518153,0.2,0.027,0.1620833119108806
18.2018201820182,0.2,0.029,0.1678064361101819
18.25182518251825,0.2,0.029,0.1678064361101819
18.3018301830183,0.2,0.03,0.1705872210923214
18.35183518351835,0.2,0.03,0.1705872210923214
18.4018401840184,0.2,0.03,0.1705872210923214
18.45184518451845,0.2,0.03,0.1705872210923214
18.5018501850185,0.2,0.03,0.1705872210923214
18.55185518551855,0.2,0.03,0.1705872210923214
18.6018601860186,0.2,0.03,0.1705872210923214
18.651865186518652,0.2,0.03,0.1705872210923214
18.701870187018702,0.2,0.03,0.1705872210923214
18.751875187518753,0.2,0.03,0.1705872210923214
18.8018801880188,0.2,0.031,0.17331762749357077
18.85188518851885,0.2,0.031,0.17331762749357077
18.9018901890189,0.2,0.032,0.17600000000000093
18.95189518951895,0.2,0.032,0.17600000000000093
19.001900190019,0.2,0.034,0.18122913673027544
19.05190519051905,0.2,0.034,0.18122913673027544
19.1019101910191,0.2,0.034,0.18122913673027544
19.15191519151915,0.2,0.036,0.18629009635512045
19.2019201920192,0.2,0.037,0.18876175460087233
19.251925192519252,0.2,0.038,0.19119623427253854
19.301930193019302,0.2,0.038,0.19119623427253854
19.35193519351935,0.2,0.039,0.19359493795034954
19.4019401940194,0.2,0.04,0.1959591794226561
19.45194519451945,0.2,0.04,0.1959591794226561
19.5019501950195,0.2,0.041,0.19829019138626022
19.55195519551955,0.2,0.042,0.20058913230781183
19.6019601960196,0.2,0.042,0.20058913230781183
19.65196519651965,0.2,0.042,0.20058913230781183
19.7019701970197,0.2,0.042,0.20058913230781183
19.75197519751975,0.2,0.042,0.20058913230781183
19.801980198019802,0.2,0.042,0.20058913230781183
19.851985198519852,0.2,0.042,0.20058913230781183
19.901990199019902,0.2,0.042,0.20058913230781183
19.95199519951995,0.2,0.042,0.20058913230781183
20.00200020002,0.2,0.042,0.20058913230781183
