Pellet ID,Time (hours),Depth (m)
77,497.64176417641767,1112.694088089716
77,497.71377137713773,1113.0472604473462
77,497.7857785778578,1113.4004202701435
77,497.85778577857786,1113.7535675628199
77,497.92979297929793,1114.1067023300834
77,498.001800180018,1114.459824576639
77,498.0738073807381,1114.812934307188
77,498.1458145814582,1115.1660315264282
77,498.21782178217825,1115.5191162390543
77,498.2898289828983,1115.8721884497572
77,498.3618361836184,1116.2252481632245
77,498.43384338433845,1116.5782953841403
77,498.5058505850585,1116.9313301171853
77,498.5778577857786,1117.284352367037
77,498.64986498649864,1117.6373621383689
77,498.72187218721876,1117.9903594358514
77,498.79387938793883,1118.3433442641515
77,498.8658865886589,1118.696316627933
77,498.93789378937896,1119.0492765318556
77,499.009900990099,1119.4022239805765
77,499.0819081908191,1119.7551589787488
77,499.15391539153916,1120.1080815310224
77,499.2259225922592,1120.4609916420438
77,499.2979297929793,1120.8138893164562
77,499.3699369936994,1121.1667745588993
77,499.4419441944195,1121.5196473740093
77,499.51395139513954,1121.8725077664192
77,499.5859585958596,1122.2253557407587
77,499.6579657965797,1122.5781913016538
77,499.72997299729974,1122.9310144537274
77,499.8019801980198,1123.2838252015988
77,499.87398739873987,1123.6366235498842
77,499.94599459945994,1123.9894095031964
77,500.01800180018006,1124.3421830661446
77,500.0900090009001,1124.6949442433347
77,500.1620162016202,1125.0476930393695
77,500.23402340234026,1125.4004294588483
77,500.3060306030603,1125.753153506367
77,500.3780378037804,1126.105865186518
77,500.45004500450045,1126.4585645038908
77,500.5220522052205,1126.8112514630711
77,500.5940594059406,1127.1639260686416
77,500.6660666066607,1127.5165883251814
77,500.7380738073808,1127.8692382372667
77,500.81008100810084,1128.2218758094698
77,500.8820882088209,1128.5745010463602
77,500.95409540954097,1128.9271139525038
77,501.02610261026103,1129.2797145324632
77,501.0981098109811,1129.632302790798
77,501.17011701170117,1129.9848787320639
77,501.24212421242123,1130.3374423608138
77,501.31413141314135,1130.6899936815973
77,501.3861386138614,1131.0425326989605
77,501.4581458145815,1131.3950594174462
77,501.53015301530155,1131.747573841594
77,501.6021602160216,1132.1000759759402
77,501.6741674167417,1132.452565825018
77,501.74617461746175,1132.8050433933568
77,501.8181818181818,1133.1575086854832
77,501.8901890189019,1133.5099617059207
77,501.962196219622,1133.8624024591888
77,502.03420342034207,1134.2148309498045
77,502.10621062106213,1134.567247182281
77,502.1782178217822,1134.9196511611287
77,502.25022502250226,1135.2720428908544
77,502.32223222322233,1135.6244223759618
77,502.3942394239424,1135.9767896209512
77,502.46624662466246,1136.32914463032
77,502.5382538253825,1136.681487408562
77,502.61026102610265,1137.0338179601679
77,502.6822682268227,1137.3861362896253
77,502.7542754275428,1137.7384424014183
77,502.82628262826285,1138.090736300028
77,502.8982898289829,1138.4430179899325
77,502.970297029703,1138.7952874756058
77,503.04230423042304,1139.1475447615198
77,503.1143114311431,1139.4997898521424
77,503.1863186318632,1139.8520227519386
77,503.2583258325833,1140.2042434653704
77,503.33033303330336,1140.556451996896
77,503.4023402340234,1140.908648350971
77,503.4743474347435,1141.2608325320473
77,503.54635463546356,1141.6130045445743
77,503.6183618361836,1141.9651643929976
77,503.6903690369037,1142.3173120817598
77,503.76237623762376,1142.6694476153004
77,503.8343834383439,1143.0215709980555
77,503.90639063906394,1143.3736822344583
77,503.978397839784,1143.7257813289386
77,504.0504050405041,1144.0778682859234
77,504.12241224122414,1144.4299431098361
77,504.1944194419442,1144.7820058050972
77,504.26642664266427,1145.134056376124
77,504.33843384338434,1145.4860948273304
77,504.4104410441044,1145.8381211631277
77,504.4824482448245,1146.1901353879234
77,504.5544554455446,1146.5421375061226
77,504.62646264626466,1146.8941275221264
77,504.6984698469847,1147.2461054403334
77,504.7704770477048,1147.598071265139
77,504.84248424842485,1147.9500250009353
77,504.9144914491449,1148.301966652111
77,504.986498649865,1148.6538962230525
77,505.05850585058505,1149.0058137181422
77,505.1305130513052,1149.35771914176
77,505.20252025202524,1149.7096124982825
77,505.2745274527453,1150.0614937920827
77,505.34653465346537,1150.4133630275314
77,505.41854185418543,1150.7652202089955
77,505.4905490549055,1151.1170653408394
77,505.56255625562557,1151.468898427424
77,505.63456345634563,1151.8207194731071
77,505.7065706570657,1152.1725284822437
77,505.7785778577858,1152.5243254591855
77,505.8505850585059,1152.8761104082814
77,505.92259225922595,1153.227883333877
77,505.994599459946,1153.5796442403143
77,506.0666066606661,1153.9313931319332
77,506.13861386138615,1154.28313001307
77,506.2106210621062,1154.6348548880578
77,506.2826282628263,1154.9865677612272
77,506.35463546354634,1155.3382686369052
77,506.42664266426647,1155.6899575194159
77,506.49864986498653,1156.0416344130804
77,506.5706570657066,1156.3932993222168
77,506.64266426642666,1156.74495225114
77,506.71467146714673,1157.0965932041618
77,506.7866786678668,1157.4482221855912
77,506.85868586858686,1157.7998391997342
77,506.9306930693069,1158.1514442508933
77,507.002700270027,1158.5030373433685
77,507.0747074707471,1158.8546184814566
77,507.1467146714672,1159.206187669451
77,507.21872187218725,1159.5577449116427
77,507.2907290729073,1159.909290212319
77,507.3627362736274,1160.2608235757652
77,507.43474347434744,1160.6123450062626
77,507.5067506750675,1160.9638545080895
77,507.5787578757876,1161.315352085522
77,507.65076507650764,1161.6668377428325
77,507.72277227722776,1162.0183114842907
77,507.7947794779478,1162.3697733141632
77,507.8667866786679,1162.7212232367137
77,507.93879387938796,1163.0726612562028
77,508.010801080108,1163.424087376888
77,508.0828082808281,1163.7755016030244
77,508.15481548154816,1164.1269039388633
77,508.2268226822682,1164.4782943886535
77,508.2988298829883,1164.8296729566407
77,508.3708370837084,1165.1810396470676
77,508.4428442844285,1165.532394464174
77,508.51485148514854,1165.883737412197
77,508.5868586858686,1166.2350684953701
77,508.65886588658867,1166.5863877179243
77,508.73087308730874,1166.9376950840874
77,508.8028802880288,1167.2889905980846
77,508.87488748874887,1167.640274264138
77,508.94689468946893,1167.9915460864665
77,509.01890189018906,1168.3428060692863
77,509.0909090909091,1168.6940542168104
77,509.1629162916292,1169.0452905332493
77,509.23492349234925,1169.39651502281
77,509.3069306930693,1169.7477276896973
77,509.3789378937894,1170.0989285381124
77,509.45094509450945,1170.450117572254
77,509.5229522952295,1170.8012947963175
77,509.59495949594964,1171.1524602144957
77,509.6669666966697,1171.503613830978
77,509.73897389738977,1171.8547556499518
77,509.81098109810983,1172.2058856756007
77,509.8829882988299,1172.5570039121058
77,509.95499549954997,1172.9081103636452
77,510.02700270027003,1173.2592050343942
77,510.0990099009901,1173.610287928525
77,510.17101710171016,1173.961359050207
77,510.2430243024303,1174.312418403607
77,510.31503150315035,1174.6634659928882
77,510.3870387038704,1175.0145018222115
77,510.4590459045905,1175.365525895735
77,510.53105310531055,1175.7165382176133
77,510.6030603060306,1176.0675387919987
77,510.6750675067507,1176.4185276230403
77,510.74707470747074,1176.7695047148845
77,510.8190819081908,1177.1204700716748
77,510.89108910891093,1177.471423697552
77,510.963096309631,1177.8223655966533
77,511.03510351035106,1178.173295773114
77,511.10711071107113,1178.524214231066
77,511.1791179117912,1178.8751209746385
77,511.25112511251126,1179.2260160079577
77,511.3231323132313,1179.5768993351471
77,511.3951395139514,1179.9277709603275
77,511.46714671467146,1180.2786308876164
77,511.5391539153916,1180.6294791211287
77,511.61116111611165,1180.9803156649768
77,511.6831683168317,1181.3311405232698
77,511.7551755175518,1181.681953700114
77,511.82718271827184,1182.0327551996131
77,511.8991899189919,1182.3835450258678
77,511.971197119712,1182.734323182976
77,512.0432043204321,1183.0850896750328
77,512.1152115211521,1183.4358445061305
77,512.1872187218722,1183.7865876803587
77,512.2592259225922,1184.1373192018038
77,512.3312331233124,1184.48803907455
77,512.4032403240324,1184.8387473026783
77,512.4752475247525,1185.1894438902666
77,512.5472547254726,1185.5401288413907
77,512.6192619261926,1185.890802160123
77,512.6912691269127,1186.2414638505336
77,512.7632763276328,1186.5921139166894
77,512.8352835283529,1186.9427523626548
77,512.9072907290729,1187.293379192491
77,512.979297929793,1187.643994410257
77,513.051305130513,1187.9945980200084
77,513.1233123312331,1188.3451900257987
77,513.1953195319533,1188.695770431678
77,513.2673267326733,1189.0463392416939
77,513.3393339333934,1189.3968964598912
77,513.4113411341134,1189.747442090312
77,513.4833483348335,1190.0979761369956
77,513.5553555355535,1190.4484986039786
77,513.6273627362737,1190.7990094952947
77,513.6993699369937,1191.149508814975
77,513.7713771377138,1191.4999965670474
77,513.8433843384339,1191.8504727555378
77,513.9153915391539,1192.2009373844687
77,513.987398739874,1192.5513904578602
77,514.059405940594,1192.9018319797296
77,514.1314131413142,1193.2522619540914
77,514.2034203420342,1193.6026803849572
77,514.2754275427543,1193.9530872763364
77,514.3474347434743,1194.303482632235
77,514.4194419441944,1194.653866456657
77,514.4914491449146,1195.0042387536027
77,514.5634563456346,1195.3545995270708
77,514.6354635463547,1195.7049487810564
77,514.7074707470747,1196.0552865195523
77,514.7794779477948,1196.4056127465485
77,514.8514851485148,1196.7559274660323
77,514.923492349235,1197.106230681988
77,514.995499549955,1197.456522398398
77,515.0675067506751,1197.806802619241
77,515.1395139513952,1198.1570713484934
77,515.2115211521152,1198.5073285901294
77,515.2835283528353,1198.85757434812
77,515.3555355535553,1199.2078086264332
77,515.4275427542755,1199.558031429035
77,515.4995499549955,1199.9082427598883
77,515.5715571557156,1200.2584426229532
77,515.6435643564356,1200.6086310221876
77,515.7155715571557,1200.9588079615464
77,515.7875787578758,1201.308973444982
77,515.8595859585959,1201.6591274764437
77,515.931593159316,1202.0092700598786
77,516.003600360036,1202.359401199231
77,516.0756075607561,1202.7095208984422
77,516.1476147614761,1203.0596291614513
77,516.2196219621962,1203.4097259921948
77,516.2916291629163,1203.759811394606
77,516.3636363636364,1204.109885372616
77,516.4356435643565,1204.459947930153
77,516.5076507650765,1204.8099990711428
77,516.5796579657966,1205.1600387995081
77,516.6516651665166,1205.5100671191694
77,516.7236723672368,1205.8600840340446
77,516.7956795679568,1206.2100895480485
77,516.8676867686769,1206.5600836650938
77,516.9396939693969,1206.9100663890902
77,517.011701170117,1207.2600377239446
77,517.0837083708371,1207.6099976735618
77,517.1557155715572,1207.9599462418437
77,517.2277227722773,1208.3098834326895
77,517.2997299729973,1208.659809249996
77,517.3717371737174,1209.0097236976571
77,517.4437443744374,1209.3596267795645
77,517.5157515751575,1209.7095184996067
77,517.5877587758777,1210.05939886167
77,517.6597659765977,1210.409267869638
77,517.7317731773178,1210.7591255273917
77,517.8037803780378,1211.1089718388096
77,517.8757875787579,1211.4588068077674
77,517.9477947794779,1211.8086304381382
77,518.019801980198,1212.1584427337928
77,518.0918091809181,1212.508243698599
77,518.1638163816382,1212.8580333364223
77,518.2358235823583,1213.2078116511254
77,518.3078307830783,1213.5575786465688
77,518.3798379837984,1213.90733432661
77,518.4518451845184,1214.257078695104
77,518.5238523852386,1214.6068117559032
77,518.5958595859586,1214.956533512858
77,518.6678667866787,1215.3062439698153
