Time,Mean_Accumulation,Std_Accumulation,Mean_Rising,Std_Rising
560.8640864086409,175.734,7.298578217707886,58.725,6.8873343900234785
560.9360936093609,175.756,7.309477683118005,58.733,6.88822988873049
561.008100810081,175.784,7.317741728156308,58.746,6.888503756259417
561.080108010801,175.816,7.31806969084061,58.758,6.889226081353403
561.1521152115212,175.847,7.320491172045771,58.765,6.893023647137731
561.2241224122413,175.876,7.31618917196651,58.773,6.897642423321172
561.2961296129613,175.908,7.315021257658785,58.782,6.900903998752631
561.3681368136814,175.938,7.301791287074693,58.795,6.899490923249331
561.4401440144014,175.98,7.294353980991056,58.803,6.898854325176013
561.5121512151215,176.006,7.3020520403514,58.809,6.900617291228375
561.5841584158416,176.029,7.299188927545287,58.822,6.896398770372849
561.6561656165617,176.052,7.295841007039562,58.831,6.892491494372702
561.7281728172817,176.078,7.298487240517722,58.841,6.893889975913446
561.8001800180018,176.104,7.2962445134466245,58.849,6.895375189211964
561.8721872187219,176.133,7.299404838752272,58.859,6.895586922082844
561.9441944194419,176.16,7.2938604318975075,58.864,6.893294132706076
562.0162016201621,176.193,7.288329781232458,58.871,6.894516589290366
562.0882088208821,176.228,7.286426833503516,58.885,6.901722611058777
562.1602160216022,176.252,7.288792492587512,58.894,6.9030981450360365
562.2322232223222,176.285,7.288057011302814,58.901,6.90341937013825
562.3042304230423,176.308,7.291031202786059,58.913,6.902277232913782
562.3762376237624,176.343,7.301051362646346,58.921,6.899040440525039
562.4482448244825,176.376,7.294698348800991,58.925,6.898940135991893
562.5202520252026,176.402,7.292214752734585,58.934,6.8950448874536
562.5922592259226,176.435,7.287233700108707,58.944,6.890345709759418
562.6642664266427,176.461,7.278906442591506,58.959,6.889362742663509
562.7362736273627,176.481,7.272251302038447,58.97,6.8926845278164315
562.8082808280828,176.503,7.2787355357919195,58.98,6.897361814491106
562.8802880288029,176.531,7.275509535420874,58.987,6.894260729041225
562.952295229523,176.551,7.278145299456449,58.996,6.890862355322446
563.0243024302431,176.579,7.279955975141608,59.008,6.89492102927945
563.0963096309631,176.601,7.283391998238182,59.019,6.897727089411407
563.1683168316832,176.62,7.28076919013369,59.028,6.897044004499325
563.2403240324032,176.648,7.280665903610746,59.036,6.898311677504895
563.3123312331234,176.678,7.280818360596585,59.043,6.900083405293012
563.3843384338434,176.706,7.280492016340653,59.051,6.907126681913402
563.4563456345635,176.728,7.277638078387796,59.065,6.9075882187634665
563.5283528352835,176.748,7.272722736362227,59.074,6.910464817940976
563.6003600360036,176.773,7.278974584376555,59.082,6.910663933371382
563.6723672367237,176.798,7.271120683911115,59.09,6.912445298156066
563.7443744374438,176.822,7.264730965424682,59.098,6.914795441659854
563.8163816381639,176.849,7.264998210598534,59.104,6.913406106977954
