time_hours,mean_accum_1900,std_accum_1900,mean_accum_950,std_accum_950,mean_accum_475,std_accum_475
652.6012601260127,467.3,98.91819852787454,239.6,56.2088960930563,115.0,30.43681980759488
652.6732673267327,467.3,98.91819852787454,239.6,56.2088960930563,115.0,30.43681980759488
652.7452745274528,467.4,98.8789158516617,239.6,56.2088960930563,115.0,30.43681980759488
652.8172817281728,467.6,99.01333243558668,239.7,56.20329171854617,115.0,30.43681980759488
652.8892889288929,467.6,99.01333243558668,239.7,56.20329171854617,115.0,30.43681980759488
652.961296129613,467.7,98.994999873731,239.7,56.20329171854617,115.0,30.43681980759488
653.0333033303331,467.8,99.03009643537666,239.7,56.20329171854617,115.1,30.349464575178256
653.1053105310531,467.8,99.03009643537666,239.7,56.20329171854617,115.1,30.349464575178256
653.1773177317732,467.9,98.87208908483727,239.7,56.20329171854617,115.1,30.349464575178256
653.2493249324933,467.9,98.87208908483727,239.8,56.08529218966413,115.1,30.349464575178256
653.3213321332133,468.0,99.05755902504362,239.8,56.08529218966413,115.1,30.349464575178256
653.3933393339335,468.1,99.01863460985513,239.8,56.08529218966413,115.1,30.349464575178256
653.4653465346535,468.1,99.01863460985513,239.9,56.08110198631977,115.1,30.349464575178256
653.5373537353736,468.1,99.01863460985513,239.9,56.08110198631977,115.2,30.26483107502832
653.6093609360936,468.2,99.05432852732888,239.9,56.08110198631977,115.3,30.182942202509018
653.6813681368137,468.4,99.1132685365587,239.9,56.08110198631977,115.3,30.182942202509018
653.7533753375337,468.4,99.1132685365587,239.9,56.08110198631977,115.3,30.182942202509018
653.8253825382538,468.5,99.06285883215767,239.9,56.08110198631977,115.3,30.182942202509018
653.897389738974,468.5,99.06285883215767,239.9,56.08110198631977,115.3,30.182942202509018
653.969396939694,468.5,99.06285883215767,239.9,56.08110198631977,115.3,30.182942202509018
654.0414041404141,468.5,99.06285883215767,239.9,56.08110198631977,115.3,30.182942202509018
654.1134113411341,468.6,99.08905085830624,239.9,56.08110198631977,115.3,30.182942202509018
654.1854185418542,468.6,99.08905085830624,239.9,56.08110198631977,115.4,30.31567251439427
654.2574257425742,468.6,99.08905085830624,239.9,56.08110198631977,115.4,30.31567251439427
654.3294329432944,468.6,99.08905085830624,240.0,56.27432807239905,115.4,30.31567251439427
654.4014401440144,468.7,99.27542495502097,240.0,56.27432807239905,115.4,30.31567251439427
654.4734473447345,468.8,99.25704005258267,240.0,56.27432807239905,115.5,30.143821920917727
654.5454545454546,469.0,99.11306674702382,240.0,56.27432807239905,115.5,30.143821920917727
654.6174617461746,469.1,98.95498976807588,240.2,56.508052523512085,115.5,30.143821920917727
654.6894689468947,469.1,98.95498976807588,240.2,56.508052523512085,115.5,30.143821920917727
654.7614761476148,469.3,99.12522383329079,240.2,56.508052523512085,115.5,30.143821920917727
654.8334833483349,469.5,99.0941471530988,240.3,56.52618862085078,115.5,30.143821920917727
654.9054905490549,469.6,99.12033091147346,240.3,56.52618862085078,115.5,30.143821920917727
654.977497749775,469.6,99.12033091147346,240.3,56.52618862085078,115.5,30.143821920917727
655.049504950495,469.6,99.12033091147346,240.3,56.52618862085078,115.5,30.143821920917727
655.1215121512151,469.7,99.14741549833761,240.3,56.52618862085078,115.5,30.143821920917727
655.1935193519353,470.0,99.54998744349494,240.3,56.52618862085078,115.5,30.143821920917727
655.2655265526553,470.2,99.42112451586937,240.3,56.52618862085078,115.6,30.140338418803466
655.3375337533754,470.3,99.38113503074918,240.4,56.47512726855956,115.6,30.140338418803466
655.4095409540954,470.4,99.22419059886555,240.4,56.47512726855956,115.6,30.140338418803466
655.4815481548155,470.4,99.22419059886555,240.4,56.47512726855956,115.6,30.140338418803466
655.5535553555355,470.4,99.22419059886555,240.4,56.47512726855956,115.6,30.140338418803466
655.6255625562557,470.5,99.1849282905422,240.5,56.66965678385568,115.6,30.140338418803466
655.6975697569757,470.5,99.1849282905422,240.6,56.688976000629964,115.6,30.140338418803466
655.7695769576958,470.5,99.1849282905422,240.7,56.884180577731804,115.6,30.140338418803466
655.8415841584159,470.6,99.21915137714089,240.7,56.884180577731804,115.6,30.140338418803466
655.9135913591359,470.6,99.21915137714089,240.8,57.01719039026739,115.6,30.140338418803466
655.985598559856,470.6,99.21915137714089,240.9,57.1514654230318,115.6,30.140338418803466
656.057605760576,470.7,99.22807062520161,240.9,57.1514654230318,115.6,30.140338418803466
656.1296129612962,470.8,99.17640848508279,240.9,57.1514654230318,115.7,30.18625515031634
656.2016201620162,470.8,99.17640848508279,241.1,57.23014939697432,115.7,30.18625515031634
656.2736273627363,470.9,99.21134007763426,241.1,57.23014939697432,115.7,30.18625515031634
656.3456345634563,470.9,99.21134007763426,241.1,57.23014939697432,115.7,30.18625515031634
656.4176417641764,470.9,99.21134007763426,241.1,57.23014939697432,115.8,30.18542694745264
656.4896489648966,470.9,99.21134007763426,241.1,57.23014939697432,115.8,30.18542694745264
656.5616561656166,470.9,99.21134007763426,241.1,57.23014939697432,115.8,30.18542694745264
656.6336633663367,471.0,99.19576603867728,241.1,57.23014939697432,115.8,30.18542694745264
656.7056705670567,471.1,99.2314970158165,241.1,57.23014939697432,115.9,30.068089397233074
656.7776777677768,471.1,99.2314970158165,241.1,57.23014939697432,115.9,30.068089397233074
656.8496849684968,471.3,99.20892096984021,241.1,57.23014939697432,115.9,30.068089397233074
656.921692169217,471.3,99.20892096984021,241.1,57.23014939697432,115.9,30.068089397233074
656.993699369937,471.4,99.34002214616221,241.1,57.23014939697432,116.1,29.978158715971865
657.0657065706571,471.5,99.18291183465023,241.1,57.23014939697432,116.1,29.978158715971865
657.1377137713772,471.5,99.18291183465023,241.1,57.23014939697432,116.1,29.978158715971865
657.2097209720972,471.5,99.18291183465023,241.1,57.23014939697432,116.1,29.978158715971865
657.2817281728173,471.5,99.18291183465023,241.1,57.23014939697432,116.1,29.978158715971865
657.3537353735373,471.6,99.21915137714089,241.1,57.23014939697432,116.1,29.978158715971865
657.4257425742575,471.6,99.21915137714089,241.2,57.225518783144295,116.1,29.978158715971865
657.4977497749775,471.8,99.27819498762052,241.2,57.225518783144295,116.1,29.978158715971865
657.5697569756976,471.9,99.14983610677326,241.2,57.225518783144295,116.1,29.978158715971865
657.6417641764176,471.9,99.14983610677326,241.2,57.225518783144295,116.1,29.978158715971865
657.7137713771377,471.9,99.14983610677326,241.2,57.225518783144295,116.1,29.978158715971865
657.7857785778579,471.9,99.14983610677326,241.2,57.225518783144295,116.1,29.978158715971865
657.8577857785779,471.9,99.14983610677326,241.3,57.360352160704174,116.1,29.978158715971865
657.929792979298,471.9,99.14983610677326,241.3,57.360352160704174,116.1,29.978158715971865
658.001800180018,472.0,99.28141820099066,241.3,57.360352160704174,116.1,29.978158715971865
658.0738073807381,472.1,99.41373144591245,241.4,57.49643467207336,116.1,29.978158715971865
658.1458145814581,472.2,99.6,241.4,57.49643467207336,116.1,29.978158715971865
658.2178217821782,472.4,99.81703261467953,241.4,57.49643467207336,116.2,30.14896349793803
658.2898289828983,472.5,99.84813468462994,241.5,57.44606165787173,116.2,30.14896349793803
658.3618361836184,472.6,99.80801571016228,241.5,57.44606165787173,116.2,30.14896349793803
658.4338433843385,472.6,99.80801571016228,241.5,57.44606165787173,116.2,30.14896349793803
658.5058505850585,472.7,99.84392820797868,241.5,57.44606165787173,116.2,30.14896349793803
658.5778577857786,472.8,99.97579707109116,241.5,57.44606165787173,116.3,30.066759053812234
658.6498649864986,472.8,99.97579707109116,241.6,57.42856432125045,116.3,30.066759053812234
658.7218721872188,472.8,99.97579707109116,241.7,57.46659899454639,116.3,30.066759053812234
658.7938793879388,472.8,99.97579707109116,241.7,57.46659899454639,116.3,30.066759053812234
658.8658865886589,472.9,99.93642979414463,241.7,57.46659899454639,116.3,30.066759053812234
658.9378937893789,473.1,99.92942509591457,241.7,57.46659899454639,116.4,29.893812068720845
659.009900990099,473.2,100.06178091559235,241.7,57.46659899454639,116.4,29.893812068720845
659.0819081908191,473.2,100.06178091559235,241.7,57.46659899454639,116.4,29.893812068720845
659.1539153915392,473.3,100.02404710868282,241.7,57.46659899454639,116.4,29.893812068720845
659.2259225922593,473.5,100.39646408116175,241.8,57.31282578969563,116.4,29.893812068720845
