MP ID,Time (hours),Depth (m)
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.35823582358236,116.34429601029548
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.43024302430243,116.29074029760422
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.5022502250225,116.23718458491295
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.5742574257426,116.18362887222166
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.64626462646265,116.1300731595304
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.71827182718272,116.07651744683913
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.79027902790278,116.02296173414787
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.86228622862288,115.96940602145658
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",142.93429342934294,115.91585030876531
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.006300630063,115.86229459607405
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.07830783078307,115.80873888338279
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.15031503150314,115.75518317069152
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.22232223222323,115.70162745800025
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.2943294329433,115.64807174530898
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.36633663366337,115.59451603261772
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.43834383438343,115.54096031992644
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.51035103510353,115.48740460723516
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.5823582358236,115.4338488945439
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.65436543654366,115.38029318185264
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.72637263726372,115.32673746916137
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.79837983798382,115.27318175647008
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.87038703870388,115.21962604377882
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",143.94239423942395,115.16607033108755
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.014401440144,115.11251461839629
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.08640864086408,115.05895890570503
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.15841584158417,115.00540319301373
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.23042304230424,114.95184748032247
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.3024302430243,114.8982917676312
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.37443744374437,114.84473605493994
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.44644464446446,114.79118034224867
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.51845184518453,114.7376246295574
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.5904590459046,114.68406891686614
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.66246624662466,114.63051320417487
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.73447344734473,114.57695749148361
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.80648064806482,114.52340177879232
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.87848784878489,114.46984606610106
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",144.95049504950495,114.41629035340979
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.02250225022502,114.36273464071853
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.0945094509451,114.30917892802724
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.16651665166518,114.25562321533597
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.23852385238524,114.20206750264471
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.3105310531053,114.14851178995345
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.38253825382537,114.09495607726218
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.45454545454547,114.0414003645709
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.52655265526553,113.98784465187963
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.5985598559856,113.93428893918836
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.67056705670566,113.8807332264971
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.74257425742576,113.82717751380582
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.81458145814582,113.77362180111456
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.8865886588659,113.7200660884233
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",145.95859585958596,113.66651037573203
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.03060306030602,113.61295466304077
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.10261026102611,113.55939895034948
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.17461746174618,113.50584323765821
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.24662466246625,113.45228752496695
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.3186318631863,113.39873181227568
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.3906390639064,113.34517609958439
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.46264626462647,113.29162038689313
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.53465346534654,113.23806467420187
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.6066606660666,113.1845089615106
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.6786678667867,113.13095324881932
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.75067506750676,113.07739753612806
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.82268226822683,113.0238418234368
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.8946894689469,112.97028611074552
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",146.96669666966696,112.91673039805426
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.03870387038705,112.86317468536298
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.11071107110712,112.80961897267171
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.18271827182718,112.75606325998045
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.25472547254725,112.70250754728919
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.32673267326734,112.6489518345979
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.3987398739874,112.59539612190663
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.47074707470748,112.54184040921537
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.54275427542754,112.4882846965241
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.6147614761476,112.43472898383284
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.6867686768677,112.38117327114155
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.75877587758777,112.32761755845029
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.83078307830783,112.27406184575902
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.9027902790279,112.22050613306776
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",147.974797479748,112.16695042037648
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.04680468046806,112.11339470768522
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.11881188118812,112.05983899499395
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.1908190819082,112.00628328230269
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.26282628262825,111.95272756961143
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.33483348334835,111.89917185692013
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.4068406840684,111.84561614422887
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.47884788478848,111.7920604315376
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.55085508550854,111.73850471884634
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.62286228622864,111.68494900615505
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.6948694869487,111.63139329346379
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.76687668766877,111.57783758077252
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.83888388838884,111.52428186808126
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.91089108910893,111.47072615538998
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",148.982898289829,111.4171704426987
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.05490549054906,111.36361473000744
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.12691269126913,111.31005901731618
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.1989198919892,111.25650330462491
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.2709270927093,111.20294759193364
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.34293429342935,111.14939187924237
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.41494149414942,111.09583616655111
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.48694869486948,111.04228045385985
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.55895589558958,110.98872474116855
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.63096309630964,110.93516902847729
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.7029702970297,110.88161331578603
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.77497749774977,110.82805760309476
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.84698469846984,110.7745018904035
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.91899189918993,110.72094617771221
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",149.99099909991,110.66739046502094
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.06300630063006,110.61383475232968
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.13501350135013,110.56027903963842
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.20702070207022,110.50672332694714
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.2790279027903,110.45316761425588
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.35103510351036,110.3996119015646
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.42304230423042,110.34605618887333
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.4950495049505,110.29250047618207
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.56705670567058,110.23894476349079
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.63906390639065,110.18538905079953
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.7110711071107,110.13183333810827
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.78307830783078,110.078277625417
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.85508550855087,110.02472191272571
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.92709270927094,109.97116620003445
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",150.999099909991,109.91761048734318
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.07110711071107,109.86405477465192
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.14311431143113,109.81049906196066
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.21512151215123,109.75694334926936
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.2871287128713,109.7033876365781
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.35913591359136,109.64983192388684
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.43114311431142,109.59627621119557
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.50315031503152,109.5427204985043
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.57515751575158,109.48916478581303
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.64716471647165,109.43560907312177
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.71917191719172,109.3820533604305
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.7911791179118,109.32849764773921
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.86318631863188,109.27494193504795
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",151.93519351935194,109.22138622235668
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.007200720072,109.16783050966542
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.07920792079207,109.11427479697416
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.15121512151217,109.06071908428287
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.22322232223223,109.0071633715916
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.2952295229523,108.95360765890034
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.36723672367236,108.90005194620908
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.43924392439246,108.84649623351778
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.51125112511252,108.79294052082652
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.5832583258326,108.73938480813526
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.65526552655265,108.68582909544399
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.72727272727272,108.63227338275273
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.7992799279928,108.57871767006145
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.87128712871288,108.52516195737019
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",152.94329432943294,108.47160624467892
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.015301530153,108.41805053198766
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.0873087308731,108.36449481929637
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.15931593159317,108.3109391066051
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.23132313231324,108.25738339391384
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.3033303330333,108.20382768122258
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.37533753375337,108.15027196853131
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.44734473447346,108.09671625584002
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.51935193519353,108.04316054314876
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.5913591359136,107.9896048304575
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.66336633663366,107.93604911776623
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.73537353735375,107.88249340507495
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.80738073807382,107.82893769238368
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.87938793879388,107.77538197969241
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",153.95139513951395,107.72182626700115
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.02340234023401,107.66827055430988
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.0954095409541,107.6147148416186
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.16741674167417,107.56115912892734
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.23942394239424,107.50760341623608
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.3114311431143,107.45404770354482
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.3834383438344,107.40049199085352
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.45544554455446,107.34693627816226
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.52745274527453,107.293380565471
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.5994599459946,107.23982485277973
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.6714671467147,107.18626914008844
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.74347434743476,107.13271342739718
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.81548154815482,107.07915771470591
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.8874887488749,107.02560200201465
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",154.95949594959495,106.97204628932339
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.03150315031505,106.91849057663211
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.1035103510351,106.86493486394085
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.17551755175518,106.81137915124958
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.24752475247524,106.7578234385583
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.31953195319534,106.70426772586703
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.3915391539154,106.65071201317576
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.46354635463547,106.5971563004845
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.53555355535553,106.54360058779324
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.6075607560756,106.49004487510197
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.6795679567957,106.43648916241068
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.75157515751576,106.38293344971942
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.82358235823583,106.32937773702815
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.8955895589559,106.27582202433689
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",155.96759675967598,106.2222663116456
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.03960396039605,106.16871059895433
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.11161116111612,106.11515488626307
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.18361836183618,106.0615991735718
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.25562556255625,106.00804346088054
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.32763276327634,105.95448774818927
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.3996399639964,105.900932035498
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.47164716471647,105.84737632280674
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.54365436543654,105.79382061011547
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.61566156615663,105.74026489742418
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.6876687668767,105.68670918473292
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.75967596759676,105.63315347204166
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.83168316831683,105.57959775935039
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.9036903690369,105.52604204665913
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",156.975697569757,105.47248633396784
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.04770477047705,105.41893062127657
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.11971197119712,105.36537490858531
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.19171917191719,105.31181919589405
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.26372637263728,105.25826348320277
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.33573357335734,105.20470777051149
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.4077407740774,105.15115205782023
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.47974797479748,105.09759634512896
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.55175517551757,105.04404063243769
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.62376237623764,104.99048491974642
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.6957695769577,104.93692920705516
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.76777677767777,104.8833734943639
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.83978397839783,104.82981778167263
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.91179117911793,104.77626206898134
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",157.983798379838,104.72270635629008
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.05580558055806,104.66915064359881
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.12781278127812,104.61559493090755
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.19981998199822,104.56203921821626
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.27182718271828,104.50848350552499
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.34383438343835,104.45492779283373
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.41584158415841,104.40137208014247
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.48784878487848,104.3478163674512
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.55985598559857,104.29426065475992
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.63186318631864,104.24070494206866
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.7038703870387,104.18714922937738
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.77587758775877,104.13359351668612
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.84788478847886,104.08003780399484
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.91989198919893,104.02648209130358
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",158.991899189919,103.97292637861231
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.06390639063906,103.91937066592105
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.13591359135913,103.86581495322979
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.20792079207922,103.8122592405385
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.2799279927993,103.75870352784723
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.35193519351935,103.70514781515597
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.42394239423942,103.6515921024647
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.4959495949595,103.59803638977341
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.56795679567958,103.54448067708215
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.63996399639964,103.49092496439089
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.7119711971197,103.43736925169962
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.78397839783977,103.38381353900836
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.85598559855987,103.33025782631708
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",159.92799279927993,103.27670211362582
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.0,103.22314640093455
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.07200720072007,103.16959068824328
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.14401440144016,103.116034975552
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.21602160216023,103.06247926286073
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.2880288028803,103.00892355016947
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.36003600360036,102.9553678374782
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.43204320432045,102.90181212478691
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.50405040504052,102.84825641209565
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.57605760576058,102.79470069940439
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.64806480648065,102.74114498671312
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.7200720072007,102.68758927402186
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.7920792079208,102.63403356133057
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.86408640864087,102.5804778486393
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",160.93609360936094,102.52692213594804
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.008100810081,102.47336642325678
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.0801080108011,102.4198107105655
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.15211521152116,102.36625499787424
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.22412241224123,102.31269928518297
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.2961296129613,102.25914357249171
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.36813681368136,102.20558785980045
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.44014401440145,102.15203214710915
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.51215121512152,102.09847643441789
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.58415841584159,102.04492072172663
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.65616561656165,101.99136500903536
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.72817281728175,101.93780929634407
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.8001800180018,101.88425358365281
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.87218721872188,101.83069787096154
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",161.94419441944194,101.77714215827028
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.016201620162,101.72358644557902
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.0882088208821,101.67003073288774
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.16021602160217,101.61647502019646
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.23222322232223,101.5629193075052
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.3042304230423,101.50936359481393
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.3762376237624,101.45580788212266
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.44824482448246,101.40225216943139
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.52025202520252,101.34869645674013
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.5922592259226,101.29514074404887
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.66426642664266,101.2415850313576
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.73627362736275,101.18802931866631
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.80828082808281,101.13447360597505
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.88028802880288,101.08091789328378
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",162.95229522952295,101.02736218059252
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.02430243024304,100.97380646790123
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.0963096309631,100.92025075520996
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.16831683168317,100.8666950425187
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.24032403240324,100.81313932982744
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.31233123312333,100.75958361713616
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.3843384338434,100.7060279044449
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.45634563456346,100.65247219175363
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.52835283528353,100.59891647906235
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.6003600360036,100.54536076637109
"(40.10801080108011, 192.39340803189762, 0.00017999999999999998)",163.6723672367237,100.49180505367981
